,latitude,longitude,FID,slope
4629,24.956,121.3249,10531,10
4630,7.1623,80.4484,10533,53
4631,15.5935,73.9434,10537,19
4632,26.0481,94.4619,10538,50
4633,28.4517,119.9169,10545,20
4634,35.6126,135.9674,10547,43
4635,10.3018,77.1711,10548,53
4636,26.19037705,91.77306002,10552,23
4637,31.5986,78.4384,10554,76
4638,18.74830719,94.69675679,10556,44
4639,16.3844533,98.36973975,10557,65
4640,16.29079433,98.16029762,10558,51
4641,17.70639541,94.81696524,10559,36
4642,17.72728875,94.80169157,10560,35
4643,18.22419369,94.71674854,10561,52
4644,11.99312889,98.94057598,10562,33
4645,13.39314415,99.13666909,10563,65
4646,13.68206886,98.8590518,10564,54
4647,26.07285762,98.52188394,10565,67
4648,20.13390167,97.69992618,10566,35
4649,24.13562007,95.78717009,10567,40
4650,24.35678737,97.64352023,10568,38
4651,22.50333781,93.582214,10569,40
4652,22.49240163,93.58399341,10570,40
4653,22.5148325,93.60519398,10571,57
4654,22.52836261,93.59803302,10572,55
4655,20.94902703,92.42810546,10573,45
4656,20.93237338,92.41633488,10574,47
4657,20.75162875,93.17763891,10575,26
4658,25.68943823,97.44694093,10576,49
4659,25.69219189,97.44599323,10577,50
4660,25.69429273,97.44719805,10578,52
4661,25.66452526,97.43484235,10579,60
4662,25.66514659,97.4360382,10580,60
4663,25.66632812,97.43860582,10581,61
4664,21.18842743,92.70301689,10582,52
4665,21.1969263,93.95925326,10583,61
4666,21.44361161,93.99961964,10584,42
4667,21.39511071,93.12050743,10585,49
4668,21.40421758,93.09149035,10586,53
4669,18.6715807,96.09590859,10587,24
4670,13.38233218,99.11297293,10588,64
4671,13.36294144,99.06759742,10589,53
4672,12.69191115,98.96568304,10590,49
4673,13.24802674,99.05743441,10591,50
4674,26.07325038,97.70139181,10592,56
4675,26.35893536,97.23665416,10593,79
4676,14.78309354,97.84418291,10594,50
4677,14.97990243,97.94501003,10595,51
4678,15.12501441,97.98723628,10596,48
4679,15.16560232,97.94436931,10597,53
4680,15.16229692,97.95272141,10598,54
4681,34.6651,73.961,10604,84
4682,24.3069,93.125,10605,57
4683,12.0311,124.9919,10610,39
4684,5.852,118.0556,10611,14
4685,26.8843,88.1835,10618,55
4686,27.8189,99.7022,10621,34
4687,28.9,80.87,10623,61
4688,-3.2342,102.2787,10628,56
4689,32.2241,76.3374,10629,54
4690,27.4489,104.8748,10635,44
4691,32.9148,75.0556,10638,20
4692,23.9034,120.9334,10640,32
4693,33.220138,75.796448,10645,95
4694,25.481623000000006,93.141692,10648,17
4695,35.08160909,72.97571516,10653,85
4696,25.118398000000006,92.853913,10656,50
4697,1.7608669999999995,112.595116,10660,36
4698,1.40144928,110.32435646,10662,9
4699,12.856627,102.608286,10668,6
4700,13.9764106,120.91089332,10671,20
4701,3.29806591,101.73115153,10672,38
4702,-6.83057516,106.83054745,10673,0
4703,11.34376314,76.79310973,10675,53
4704,33.38630872,130.93753543,10680,45
4705,28.308297,83.17439300000002,10686,78
4706,32.3614925,77.23398736,10687,65
4707,26.56636244,93.13195098,10689,40
4708,24.83373113,91.85077,10692,3
4709,25.1784,106.0995,10699,40
4710,7.19285763,125.96943598,10701,55
4711,32.0985,76.2665,10702,37
4712,26.1226,91.7162,10703,24
4713,7.9046,123.7227,10704,31
4714,28.1046,84.6634,10705,60
4715,5.3149,115.2202,10707,8
4716,24.935,121.377,10708,26
4717,37.03,138.85,10709,10
4718,27.7489,107.4656,10710,42
4719,9.2404,123.2211,10713,57
4720,16.6252,80.6128,10715,2
4721,12.8962,74.8859,10717,15
4722,14.1939,121.1481,10720,15
4723,15.5419,73.9214,10721,14
4724,-2.5015,140.7206,10723,-1
4725,-8.1413,111.2883,10724,31
4726,31.43714183,78.23568806,10725,110
4727,6.042999999999998,116.4453,10727,46
4728,33.35406635,75.17240669,10728,82
4729,-8.5579,115.4238,10729,-1
4730,23.7281,92.7175,10730,52
4731,27.5798729,91.85672387,10733,64
4732,11.3464,76.8076,10734,67
4733,26.1965,91.763,10736,21
4734,32.646343,72.753957,10740,34
4735,32.645972,72.754685,10741,34
4736,32.645658000000005,72.755395,10742,33
4737,22.3945746,114.35439522,10744,42
4738,11.0333,122.2,10748,67
4739,-7.28,110.141,10749,0
4740,-6.1354,106.6113,10750,1
4741,33.3645,75.1999,10753,80
4742,6.63963196,80.64175069,10754,76
4743,-6.7536,111.0394,10755,-1
4744,28.25,82.7311,10756,77
4745,19.34,73.7746,10757,78
4746,12.8747,74.9566,10758,22
4747,18.878,102.9132,10763,47
4748,31.0349,116.6195,10766,43
4749,31.02,103.5,10769,82
4750,7.6333,125.0167,10775,10
4751,27.016,86.85,10776,57
4752,25.8497,99.3858,10777,72
4753,34.1042,72.46,10783,19
4754,1.3659,124.8317,10787,37
4755,-6.0609,142.8548,10789,30
4756,8.504,126.1736,10793,16
4757,24.7594,97.5634,10794,42
4758,0.777,120.413,10797,33
4759,0.41984365,123.16096303,10799,55
4760,1.458622,124.843053,10805,17
4761,25.4941,82.5725,10806,1
4762,30.6785,78.3475,10808,68
4763,10.3351,123.8799,10809,39
4764,39.6844,140.7284,10813,31
4765,-9.9231,120.4286,10814,0
4766,10.2833,123.8667,10815,21
4767,-6.5817,106.7895,10817,0
4768,9.8957,76.9346,10819,43
4769,-1.2654,116.831,10821,22
4770,7.6167,125.0573,10822,32
4771,27.21545164,85.91452544,10826,33
4772,27.8569,85.1287,10827,49
4773,26.97,86.74,10830,70
4774,5.4661,100.2743,10831,46
4775,7.4649,126.1847,10832,74
4776,16.3452,120.689,10833,61
4777,16.7133,120.9878,10836,66
4778,16.4664,120.5746,10840,54
4779,35.3047,69.5546,10842,68
4780,29.1935,119.7975,10846,5
4781,27.1034,93.6885,10850,30
4782,10.509,124.9789,10853,45
4783,25.0118,94.3136,10854,37
4784,32.3109,77.2195,10855,55
4785,31.0595,109.0381,10857,56
4786,22.6239,91.6743,10859,29
4787,29.9932,102.9955,10863,26
4788,4.3036,113.9573,10864,3
4789,29.0697,82.10600000000002,10866,68
4790,9.9903,76.7898,10867,50
4791,10.00028043,98.54866159,10872,44
4792,33.1595,75.8011,10877,85
4793,-6.9343,110.1969,10881,-1
4794,-4.5,121.729,10887,58
4795,-6.8396,107.5844,10888,-1
4796,3.8258,101.383,10890,20
4797,36.3128,74.6511,10895,70
4798,9.8232,77.1498,10898,40
4799,35.6562,74.9448,10899,99
4800,-7.2643,108.2036,10900,2
4801,28.0436,103.9743,10901,71
4802,7.9756,122.3698,10903,20
4803,38.0432,111.8293,10904,27
4804,10.0486,76.7606,10905,51
4805,16.9214,73.593,10909,21
4806,13.3137,109.2164,10910,28
4807,35.359,74.8686,10912,75
4808,10.313,123.8946,10914,10
4809,37.7356,111.3054,10918,31
4810,33.4005,104.9219,10919,60
4811,28.9525,101.5041,10922,76
4812,27.337,88.609,10924,60
4813,25.67061161,94.11844319,10926,34
4814,27.33861278,87.67107225,10928,68
4815,-0.89966081,100.39349334,10930,4
4816,25.660517,94.104931,10931,43
4817,27.8077847,84.43754872,10932,75
4818,39.39506856,68.54795417,10933,63
4819,28.27254506,83.95706865,10934,63
4820,5.456131,100.309601,10935,32
4821,28.24831087,83.97447829,10936,52
4822,30.4619,79.0765,10938,69
4823,11.989,108.9881,10942,34
4824,33.334,75.7627,10943,64
4825,27.4211,85.0249,10944,31
4826,14.2245,122.7663,10945,24
4827,8.5091,123.2981,10947,9
4828,17.4458,121.4196,10949,26
4829,29.1426,81.8833,10950,66
4830,8.9697,125.5593,10952,3
4831,7.8726,99.7283,10954,47
4832,31.709,76.9312,10955,53
4833,34.2256,73.673,10957,67
4834,28.3466,85.0058,10959,97
4835,25.1553,93.028,10960,43
4836,21.6252,108.3472,10961,12
4837,26.8722,87.3303,10962,69
4838,9.46520695,98.90492974,10963,38
4839,5.8498,95.2701,10969,45
4840,26.0746,97.3668,10970,46
4841,23.6679,120.8766,10971,74
4842,27.6276,87.7924,10972,94
4843,34.80316285,74.21346155,10975,92
4844,28.9205,95.3429,10977,75
4845,8.2101,126.2848,10978,9
4846,24.7032,101.6378,10981,26
4847,39.221,71.188,10982,61
4848,30.2258,78.3755,10991,69
4849,29.4848,119.2777,10992,47
4850,10.4792,124.9986,10995,49
4851,29.5833,80.2167,11000,42
4852,33.9513,74.9845,11001,16
4853,35.2631,73.1724,11002,98
4854,-6.5857,106.8269,11003,0
4855,12.34,122.56,11004,48
4856,32.5606,76.1206,11006,68
4857,33.6941,73.0399,11007,4
4858,37.5665,126.978,11009,26
4859,28.7434,82.4753,11011,89
4860,39.4842,71.0587,11012,112
4861,28.0889,85.6352,11015,87
4862,29.9816,103.0129,11016,38
4863,34.8075,73.6889,11018,72
4864,16.9332,120.4786,11023,30
4865,35.311,73.3197,11024,92
4866,36.0636,74.2869,11032,79
4867,2.8,98.5333,11033,74
4868,16.3712,120.6076,11034,59
4869,14.5703,121.1682,11036,18
4870,33.9445,74.79899999999998,11040,13
4871,27.6661,86.0332,11041,53
4872,-7.7085,110.0076,11044,0
4873,27.1303,87.8711,11048,65
4874,27.1663,100.0692,11049,63
4875,28.7236,82.1515,11050,69
4876,29.5952,79.6625,11051,47
4877,32.2282,77.1898,11052,70
4878,28.6167,82.6167,11054,77
4879,1.1346,97.5239,11056,24
4880,-1.4771,102.4382,11062,6
4881,31.4135,77.895,11064,104
4882,39.7814,118.0646,11066,1
4883,28.1681,105.4411,11069,36
4884,7.37607982,125.27796297,11073,44
4885,13.2959,123.4848,11074,21
4886,16.375,107.5989,11076,21
4887,31.9906,76.7907,11077,41
4888,7.0543,80.693,11078,68
4889,30.4521,78.75399999999998,11081,59
4890,37.9867,68.69,11089,14
4891,27.0736,88.4779,11091,62
4892,29.33,80.1,11093,28
4893,31.06891436,103.48231626,11095,84
4894,-7.3379,108.2004,11096,4
4895,30.2902,79.15100000000002,11097,71
4896,31.9563,77.1135,11099,67
4897,3.2909,101.6352,11101,41
4898,22.3252,114.2393,11102,46
4899,18.72018382,94.72796848,11103,43
4900,18.73492655,94.67526024,11104,48
4901,18.72613931,94.69085651,11105,48
4902,18.72314149,94.69236183,11106,48
4903,18.76260833,94.69577246,11107,45
4904,18.77125564,94.67331843,11108,43
4905,18.69876378,94.6998173,11109,47
4906,18.75615024,94.72052331,11110,45
4907,16.61936975,98.34618065,11111,42
4908,17.74586296,94.84367355,11112,35
4909,18.39845728,94.77196387,11113,46
4910,18.24036375,94.65731874,11114,44
4911,11.6067865,99.45435925,11115,43
4912,12.53384734,99.29087514,11116,50
4913,13.11893857,98.84424997,11117,63
4914,13.10321727,98.81348614,11118,58
4915,13.37445456,99.11218292,11119,63
4916,13.72732563,98.80791705,11120,57
4917,23.80299725,93.69071588,11121,61
4918,22.01203557,92.83045986,11122,56
4919,20.86967204,92.86781134,11123,58
4920,20.78140987,93.15817162,11124,28
4921,20.77206739,93.16318176,11125,27
4922,20.75497256,93.17001495,11126,26
4923,20.78158905,93.13202453,11127,25
4924,20.78417742,100.0170444,11128,38
4925,25.88662327,97.50016994,11129,42
4926,25.68306255,97.43776703,11130,42
4927,25.67061822,97.43612969,11131,55
4928,25.68680722,97.44014615,11132,42
4929,21.23186403,93.99414998,11133,51
4930,21.38135283,93.11600464,11134,48
4931,18.41416911,96.12995019,11135,23
4932,18.29741882,97.01775959,11136,54
4933,18.29898264,97.01304918,11137,53
4934,12.59578856,99.36751163,11138,65
4935,12.70242107,98.95153894,11139,48
4936,12.83839634,98.98470393,11140,49
4937,26.12895454,97.63768811,11141,49
4938,26.13570434,97.63845659,11142,49
4939,14.97676454,97.94465344,11143,50
4940,15.12798303,97.9612827,11144,50
4941,15.14718692,97.94814556,11145,53
4942,15.17623047,97.93021518,11146,51
4943,15.14289378,97.94211739,11147,52
4944,15.13453443,97.95529162,11148,52
4945,15.13176829,97.96348682,11149,51
4946,15.12803349,97.9585436,11150,51
4947,16.47645869,94.44879854,11151,29
4948,21.21141845,93.76583492,11152,67
4949,16.47800254,94.44554031,11153,30
4950,21.20993146,93.76247995,11154,67
4951,21.21319943,93.75364087,11155,69
4952,16.57568626,94.47047396,11156,21
4953,15.86656099,97.842776,11157,57
4954,19.6034925,94.17064977,11158,29
4955,19.65170133,94.14830811,11159,30
4956,19.6561673,94.09512848,11160,29
4957,19.1706896,94.35576133,11161,46
4958,16.42849329,98.36806034,11162,55
4959,11.7361962,98.08219939,11163,37
4960,11.86932069,75.90546189,11165,60
4961,25.18159,92.000566,11167,34
4962,-0.93316104,119.91463153,11187,0
4963,32.645447999999995,72.756213,11188,33
4964,3.1382060000000003,101.662723,11190,17
4965,0.4257,123.2322,11205,52
4966,30.59661,79.569767,11206,129
4967,28.93439223,117.60665706,11211,28
4968,4.84873723,101.82078722,11216,31
4969,11.339753,76.869056,11217,61
4970,25.51826286,91.9630294,11218,50
4971,10.42315598,123.91519782,11219,37
4972,15.14983766,97.95875218,11221,53
4973,15.14584227,97.95494835,11222,53
4974,15.12989686,97.95206511,11223,51
4975,15.16265091,97.97691849,11224,55
4976,21.20931175,93.76576621,11225,67
4977,16.57339719,94.4632703,11226,22
4978,17.15358962,97.43185852,11227,29
4979,19.64532471,94.1472197,11228,31
4980,19.65648884,94.09330972,11229,29
4981,11.70220933,98.01264071,11230,42
4982,11.7604016,98.03388901,11231,46
4983,24.938948,93.496837,11237,81
4984,30.74148939,78.52656314,11238,89
4985,-8.343644,115.506086,11252,-1
4986,-7.1349589999999985,108.805577,11253,2
4987,-7.190355,107.28986,11254,7
4988,13.707587,123.739073,11258,33
4989,17.414895,78.433758,11259,11
4990,18.322598,99.744902,11276,25
4991,28.8519,81.7086,11286,41
4992,31.3237,76.7622,11287,58
4993,15.15037232,97.93057867,11288,51
4994,15.15290457,97.96056488,11289,53
4995,21.1900967,93.8162627,11290,55
4996,21.16051262,93.77929664,11291,68
4997,16.98936236,98.15031096,11292,86
4998,11.8262115,98.1231508,11293,0
4999,2.991997,101.67379,11299,17
5000,22.32544412,114.23013094,11303,42
5001,12.533383,124.333258,11304,19
5002,39.88229637,115.79611191,11316,65
5003,5.464149,100.275059,11317,46
5004,11.547393,75.891248,11319,63
5005,10.34,123.9275,11348,7
5006,27.5684,85.2254,11353,77
5007,25.9611,91.3681,11357,45
5008,5.8404,118.1018,11361,25
5009,27.6072,86.9985,11363,105
5010,2.7229,101.9421,11364,11
5011,5.9657,116.6037,11365,44
5012,27.201,88.4883,11368,62
5013,16.0309,121.9912,11372,24
5014,29.2409,95.9761,11374,90
5015,-7.0712,108.3655,11382,47
5016,9.8539,76.9468,11383,39
5017,26.3333,91.25,11385,2
5018,32.1632,108.8829,11387,64
5019,18.2733,83.0645,11389,66
5020,27.8852,83.6275,11390,69
5021,27.1954,88.6115,11391,67
5022,-8.3262,114.928,11393,0
5023,27.163,94.0,11398,2
5024,5.1894,102.6857,11400,35
5025,30.9058,78.0906,11401,49
5026,26.1619,91.7697,11402,28
5027,30.2001,67.003,11407,2
5028,3.2971,101.6314,11413,44
5029,15.8228,121.4923,11417,29
5030,17.108372,121.144802,11419,63
5031,27.51353298,89.79033898,11427,51
5032,5.453011,100.214496,11428,45
5033,35.85332031,71.77677082,11429,73
5034,34.06830898,74.63364102,11430,19
5035,35.46378481,73.24949043,11431,91
5036,25.6320357,94.10065403,11436,62
5037,27.48969875,85.05138733,11450,77
5038,39.02187712,70.36502778,11451,55
5039,33.36011691,75.17291044,11454,81
5040,28.190436,83.332177,11456,83
5041,5.386979,100.28136,11458,46
5042,24.37169581,93.70684171,11460,26
5043,-7.5424419999999985,110.446035,11463,0
5044,3.366921,101.613538,11464,29
5045,6.76540542,80.86815571,11472,72
5046,24.98793655,93.49870413,11474,52
5047,12.89375619,74.85580684,11479,12
5048,18.83564731,83.23165345,11481,42
5049,11.2529052,75.78662828,11482,6
5050,22.87370331,92.7581259,11485,58
5051,22.83502697,93.53429638,11490,65
5052,22.83695723,93.54076925,11491,64
5053,22.81173492,93.55782239,11492,77
5054,18.77184156,94.69073973,11493,45
5055,18.75470058,94.68480103,11494,45
5056,18.72997864,94.68343865,11495,48
5057,18.72752579,94.67982283,11496,48
5058,18.6965825,94.68030765,11497,49
5059,18.72483128,94.68798364,11498,48
5060,18.72608432,94.69056661,11499,48
5061,18.7246659,94.69016476,11500,48
5062,18.71090799,94.72244785,11501,44
5063,18.71082486,94.72288475,11502,45
5064,18.74336404,94.67860891,11503,46
5065,18.77490076,94.67337716,11504,44
5066,18.72608538,94.69771559,11505,47
5067,18.72054412,94.67334795,11506,50
5068,18.7172277,94.73583005,11507,42
5069,25.463,92.2121,11508,28
5070,12.1639,107.4326,11510,21
5071,6.0581,116.2824,11512,38
5072,27.8883,85.5097,11513,76
5073,19.3074,101.8343,11515,53
5074,38.2616,69.118,11516,77
5075,30.4559,106.6332,11517,18
5076,31.944000000000006,77.1179,11518,59
5077,3.1623,101.7444,11519,14
5078,7.2570000000000014,126.1579,11520,58
5079,25.5265,93.8673,11521,66
5080,16.8668,120.7834,11525,54
5081,29.3014,108.1536,11529,84
5082,36.1575,72.0903,11533,64
5083,28.5237,82.5891,11534,66
5084,27.044,89.5744,11537,95
5085,10.3026,123.9067,11541,3
5086,13.9176,122.1009,11542,20
5087,32.18685848,77.17659767,11543,76
5088,27.8173,83.4643,11544,63
5089,20.944738,85.156627,11550,15
5090,3.9699579,114.52531611,11552,35
5091,19.7295408,99.071045,11553,56
5092,39.1952685,67.13629590000001,11554,43
5093,21.46095997,92.254563,11562,14
5094,7.922619999999998,98.27796676,11565,37
5095,22.88584463,93.50929162,11573,55
5096,22.87980861,93.54299738,11574,52
5097,22.83347245,93.54929979,11575,65
5098,19.60919301,94.5684736,11576,36
5099,18.72505526,94.71298716,11577,45
5100,18.71754678,94.69697477,11578,47
5101,18.73217812,94.68246799,11579,48
5102,18.71474491,94.72540479,11580,44
5103,18.74276111,94.67365633,11581,46
5104,18.77022981,94.67959525,11582,44
5105,18.73218046,94.69218428,11583,48
5106,18.76157743,94.71020961,11584,43
5107,18.76003364,94.71899004,11585,45
5108,18.76583181,94.72935395,11586,47
5109,17.88708479,94.96590482,11587,37
5110,13.10489608,98.85584957,11588,66
5111,13.09271559,98.83235518,11589,59
5112,20.05545762,97.56368472,11590,47
5113,24.09029342,97.63692285,11591,39
5114,22.12205993,94.42283644,11592,48
5115,20.93445176,92.42054813,11593,45
5116,21.12583877,92.62027766,11594,32
5117,20.73998921,93.16418027,11595,24
5118,20.73315037,93.16464351,11596,23
5119,20.58327239,100.0809786,11597,37
5120,20.65560624,99.72433848,11598,41
5121,25.69104397,97.44554018,11599,48
5122,25.66576073,97.43744967,11600,61
5123,25.68065616,97.44848233,11601,58
5124,21.19726026,92.68499099,11602,50
5125,21.18709558,93.9866863,11603,68
5126,26.8572,88.3143,11608,65
5127,34.0496,131.5729,11610,19
5128,34.3852,132.4592,11611,7
5129,10.395,123.9153,11613,36
5130,10.6073,124.9705,11614,35
5131,27.6558,88.605,11615,90
5132,25.7658,93.9413,11617,54
5133,26.1061808,91.85158907,11618,37
5134,27.90362599,85.91050294,11619,97
5135,21.42181705,92.17584376,11621,14
5136,9.94928114,118.8014459,11625,21
5137,29.48,82.2896,11626,78
5138,14.42827957,74.41606625,11627,13
5139,12.89674168,74.85970453,11629,13
5140,21.444000000000006,92.1117,11632,8
5141,24.2451,94.0691,11633,54
5142,31.587,78.315,11637,99
5143,27.30669194,86.77497513,11638,70
5144,5.0936,102.9896,11641,15
5145,16.4992,120.566,11642,61
5146,30.7351,79.0666,11643,80
5147,-6.822,107.6073,11644,-1
5148,34.8482,73.5651,11648,87
5149,21.9907,92.4951,11649,59
5150,29.9551,78.1677,11650,35
5151,27.360364,88.651914,11664,73
5152,23.32140323,93.75079688,11666,64
5153,26.672641100000003,105.66884332,11671,45
5154,3.983405,102.431673,11674,32
5155,25.82860033,91.876717,11682,34
5156,39.69781129,72.98138424,11683,26
5157,28.219177,83.686001,11689,69
5158,33.17191499,75.81074366,11691,91
5159,0.5415760000000001,101.458434,11704,4
5160,30.65160517,79.52008976,11713,119
5161,24.02515388,91.49747518,11716,13
5162,37.01930606,69.93700734,11717,62
5163,27.74922342,83.46256178,11719,63
5164,26.9310409,88.29964797,11720,54
5165,11.64235289,78.13176899,11726,6
5166,10.43858864,106.59520734,11731,2
5167,29.20531191,72.8872311,11732,1
5168,19.64226315,94.58312393,11737,37
5169,19.25764035,95.71180652,11738,15
5170,18.61852709,94.77452334,11739,49
5171,18.70341424,94.6718197,11740,50
5172,18.75581697,94.67190448,11741,44
5173,18.73186664,94.68235512,11742,48
5174,18.72498157,94.67623026,11743,50
5175,18.71664715,94.68517674,11744,49
5176,18.73739598,94.69655856,11745,47
5177,18.73746397,94.69566645,11746,47
5178,18.73572435,94.68024666,11747,48
5179,18.7382134,94.67303671,11748,47
5180,18.70364215,94.68148673,11749,50
5181,18.70082837,94.6738944,11750,50
5182,18.69380959,94.68431776,11751,48
5183,18.76765442,94.67761619,11752,43
5184,18.76812468,94.67798138,11753,43
5185,18.7697517,94.68875777,11754,45
5186,18.74914345,94.68819345,11755,45
5187,18.75002789,94.698343,11756,44
5188,18.74880163,94.70685314,11757,43
5189,18.76971083,94.6813947,11758,44
5190,17.86986914,97.10288139,11759,47
5191,17.93655888,95.02676876,11760,30
5192,18.07038606,95.03592741,11761,31
5193,18.55966652,94.71540699,11762,50
5194,9.98715246,98.25696836,11763,45
5195,14.98615641,97.94554411,11764,51
5196,19.8535074,97.72653169,11765,64
5197,20.02412371,97.55192216,11766,44
5198,24.42830815,97.10801055,11767,39
5199,21.85114257,93.3923707,11768,65
5200,22.49022987,93.57951721,11769,40
5201,22.50947728,94.52142415,11770,21
5202,20.82096841,92.83656142,11771,48
5203,20.81590941,92.8799452,11772,48
5204,20.74708761,93.16250885,11773,25
5205,20.58405422,100.0820451,11774,37
5206,20.62967264,99.96650668,11775,32
5207,25.18419114,96.89924192,11776,27
5208,25.60667381,97.04733005,11777,62
5209,25.66712255,97.43552072,11778,58
5210,25.68041529,97.44798551,11779,57
5211,25.68182337,97.44632954,11780,53
5212,25.67751277,97.45642412,11781,63
5213,21.71356332,93.82596539,11782,52
5214,18.11666549,94.91478259,11783,48
5215,12.69433339,98.96519458,11784,49
5216,13.34995734,99.12463461,11785,59
5217,13.06644632,99.1018022,11786,44
5218,13.24799305,99.05811183,11787,50
5219,26.12800732,97.63661878,11788,49
5220,21.1368243,98.90497813,11789,53
5221,15.14553967,97.96293494,11790,53
5222,15.15296348,97.95339302,11791,54
5223,15.14587718,97.94965583,11792,53
5224,15.14526363,97.94849399,11793,53
5225,15.17720282,97.93142422,11794,51
5226,15.14223594,97.94263541,11795,52
5227,15.14227102,97.95185006,11796,53
5228,21.15732082,93.79863288,11797,61
5229,21.153437,93.73457515,11798,60
5230,19.64508558,94.14763676,11799,31
5231,19.60424497,94.21904888,11800,30
5232,16.22952969,98.38310812,11801,65
5233,16.75774337,98.27330674,11802,51
5234,11.7490711,98.03622612,11803,47
5235,11.75551006,98.03564549,11804,47
5236,9.29,123.226,11812,50
5237,18.73897895,94.67424326,11813,47
5238,18.72970934,94.68311691,11814,48
5239,18.71697127,94.68612073,11815,49
5240,18.71493996,94.69187445,11816,48
5241,18.71527061,94.6850306,11817,49
5242,18.7246754,94.72060775,11818,43
5243,18.7210312,94.68347579,11819,48
5244,18.72287947,94.68473128,11820,48
5245,18.76637667,94.71293744,11821,44
5246,18.77073168,94.69680341,11822,44
5247,18.7488611,94.68904084,11823,45
5248,18.72623896,94.69447045,11824,48
5249,18.70052014,94.76490169,11825,37
5250,18.77428798,94.74293599,11826,47
5251,17.70092145,94.83333107,11827,35
5252,17.885846899999994,94.95570858,11828,38
5253,18.38019142,94.96116802,11829,36
5254,13.09879219,98.86537567,11830,67
5255,13.38282737,99.10803655,11831,64
5256,23.82041737,94.05056711,11832,49
5257,24.09201289,97.65411333,11833,42
5258,21.78495297,92.61180537,11834,57
5259,22.05279393,92.80555893,11835,52
5260,22.49360929,93.57156663,11836,40
5261,20.95442169,92.4306384,11837,45
5262,20.65771319,92.54882375,11838,41
5263,20.78627719,93.14963537,11839,29
5264,20.7671033,93.1356128,11840,24
5265,25.87083924,97.52981072,11841,46
5266,25.68615627,97.4624121,11842,58
5267,25.68765121,97.46423257,11843,57
5268,25.66408954,97.4371419,11844,63
5269,25.67776777,97.45348362,11845,62
5270,21.62762248,92.60991934,11846,54
5271,18.28616164,97.01508445,11847,56
5272,18.28666367,97.01430204,11848,56
5273,12.52049701,99.23089669,11849,43
5274,12.702244699999998,98.95201505,11850,48
5275,13.38192122,99.11101732,11851,64
5276,13.37310127,99.13513492,11852,63
5277,13.35665645,99.12631152,11853,60
5278,12.68130164,98.95217519,11854,47
5279,12.74053302,98.97837618,11855,43
5280,26.0938302,97.20295574,11856,75
5281,26.08883668,97.19520685,11857,74
5282,26.10256624,97.20154868,11858,76
5283,14.98963813,97.94882885,11859,52
5284,15.13191017,97.97931367,11860,50
5285,15.13343781,97.98107427,11861,50
5286,15.14364974,97.95510951,11862,53
5287,15.15574283,97.95740088,11863,54
5288,15.14065476,97.94299597,11864,52
5289,15.13612472,97.9424865,11865,52
5290,15.14310031,97.95312918,11866,53
5291,15.13827566,97.94663001,11867,52
5292,15.13436828,97.95066091,11868,52
5293,15.13034623,97.9527658,11869,51
5294,15.13468643,97.95607948,11870,52
5295,15.11950889,97.95902948,11871,48
5296,15.12493327,97.86406361,11872,48
5297,16.47240904,94.44869276,11873,28
5298,21.26587881,93.76942473,11874,64
5299,17.20310633,97.48259229,11875,32
5300,17.32397653,97.40144578,11876,40
5301,19.64964256,94.14970896,11877,30
5302,19.04118441,94.66735269,11878,49
5303,11.73547928,98.02858567,11879,47
5304,11.74617243,98.03402264,11880,47
5305,10.379057,123.913048,11892,32
5306,33.40117268,75.18645314,11897,65
5307,14.545,121.56,11905,35
5308,10.39,123.92,11909,31
5309,-8.034706,112.61191,11910,7
5310,-6.5221559000000005,106.71213224,11911,0
5311,22.74955141,92.22099982,11912,24
5312,-8.62648114,120.44016094,11914,0
5313,29.4605,81.682,11915,77
5314,30.4554,78.0973,11916,63
5315,7.2094,100.5901,11917,23
5316,35.049,72.7541,11918,76
5317,27.1249,93.7706,11919,23
5318,25.0672,93.4093,11923,59
5319,31.5124,78.1181,11925,87
5320,29.5326,82.1482,11926,62
5321,10.3622,123.8639,11927,50
5322,30.3797,78.5017,11928,61
5323,35.2746,73.2235,11930,81
5324,16.8333,121.1167,11931,57
5325,27.6041,84.8603,11935,70
5326,10.15,123.619,11938,29
5327,22.7708,120.9452,11939,92
5328,-7.4657,107.6621,11942,8
5329,26.9974,88.4314,11945,60
5330,6.2167,80.45,11946,31
5331,33.1206,75.3142,11948,56
5332,10.1831,125.1251,11951,31
5333,28.1214,120.9413,11953,57
5334,28.1171,83.2497,11954,64
5335,8.4984,123.3032,11956,10
5336,6.8241,100.9417,11958,4
5337,1.2449,125.0069,11959,14
5338,13.6396,123.2806,11961,4
5339,29.5023,82.2504,11966,80
5340,10.8549,106.7188,11967,2
5341,33.8474,134.6991,11968,31
5342,27.8009,84.8423,11969,57
5343,25.4477,94.0489,11972,66
5344,32.1764,76.3075,11975,31
5345,-2.7571,121.0874,11977,0
5346,37.1409,101.5121,11983,47
5347,25.4538,93.9827,11987,71
5348,13.1819,76.1147,11994,19
5349,29.7929,95.8044,11997,75
5350,25.6269,94.1139,11998,58
5351,21.70608051,93.83042574,12001,51
5352,21.6431551,92.61034761,12002,61
5353,21.65830573,92.6090751,12003,64
5354,21.56646582,92.6930628,12004,64
5355,21.37085464,93.0916346,12005,47
5356,21.36636823,93.09444423,12006,46
5357,21.37306875,93.09897346,12007,47
5358,21.39938267,93.12684889,12008,53
5359,18.25779097,96.12869967,12009,20
